date,state,temp_high_f,temp_low_f,precipitation_in,snow_in,condition
2023-05-15,SC,54.4,17.4,0.0,0.0,snowy
2023-05-15,MP,87.1,28.9,0.12,0.0,partly_cloudy
2023-05-15,AR,38.0,49.0,0.51,0.0,cloudy
2023-05-15,AZ,31.5,45.5,0.33,0.0,cloudy
2023-05-15,TN,118.2,42.0,0.0,0.0,rainy
2023-05-15,WA,57.2,46.2,0.2,0.0,rainy
2023-05-15,CT,31.9,50.0,0.0,0.0,partly_cloudy
2023-05-15,CA,106.4,34.6,0.0,0.0,rainy
2023-05-16,HI,121.6,61.1,0.1,0.0,cloudy
2023-05-16,NY,67.1,53.2,0.65,0.0,snowy
2023-05-16,SC,29.9,37.7,0.0,0.0,rainy
2023-05-16,MP,59.7,75.7,0.5,0.0,partly_cloudy
2023-05-16,AR,101.0,30.0,0.0,0.0,snowy
2023-05-16,AZ,62.3,36.4,0.16,0.0,snowy
2023-05-16,TN,56.4,59.1,0.2,0.0,cloudy
2023-05-16,WA,60.4,11.5,0.24,0.0,snowy
2023-05-16,CT,61.4,55.9,0.21,0.0,snowy
2023-05-16,CA,93.7,31.2,0.48,0.0,cloudy
2023-05-17,HI,109.7,21.1,0.0,0.0,snowy
2023-05-17,NY,89.5,59.5,0.0,0.0,rainy
2023-05-17,SC,98.9,19.8,0.25,0.0,partly_cloudy
2023-05-17,MP,60.8,-6.2,0.0,0.0,sunny
2023-05-17,AR,76.9,33.0,0.07,0.0,partly_cloudy
2023-05-17,AZ,40.4,20.3,0.13,0.0,partly_cloudy
2023-05-17,TN,65.3,59.3,0.0,0.0,sunny
2023-05-17,WA,98.9,66.3,0.0,0.0,partly_cloudy
2023-05-17,CT,79.5,45.3,0.59,0.0,snowy
2023-05-17,CA,82.9,45.7,0.23,0.0,snowy
2023-05-18,HI,70.1,14.4,0.0,0.0,partly_cloudy
2023-05-18,NY,40.8,49.0,0.22,0.0,partly_cloudy
2023-05-18,SC,64.4,16.1,0.0,0.0,snowy
2023-05-18,MP,77.3,16.2,0.32,0.0,rainy
2023-05-18,AR,78.9,52.6,0.3,0.0,cloudy
2023-05-18,AZ,82.1,0.7,0.0,0.0,rainy
2023-05-18,TN,53.6,46.0,0.19,0.0,cloudy
2023-05-18,WA,72.9,72.1,0.0,0.0,cloudy
2023-05-18,CT,95.0,66.9,0.37,0.0,snowy
2023-05-18,CA,94.5,8.7,0.24,0.0,partly_cloudy
2023-05-19,HI,77.8,6.3,0.18,0.0,snowy
2023-05-19,NY,82.4,66.7,0.21,0.0,partly_cloudy
2023-05-19,SC,74.1,41.9,0.0,0.0,partly_cloudy
2023-05-19,MP,42.7,31.1,0.31,0.0,snowy
2023-05-19,AR,47.7,48.3,0.0,0.0,snowy
2023-05-19,AZ,106.7,23.9,0.04,0.0,sunny
2023-05-19,TN,63.8,66.5,0.33,0.0,sunny
2023-05-19,WA,49.5,53.6,0.0,0.0,rainy
2023-05-19,CT,78.1,31.6,0.23,0.0,partly_cloudy
2023-05-19,CA,55.3,38.1,0.0,0.0,rainy
2023-05-20,HI,50.8,32.2,0.26,0.0,snowy
2023-05-20,NY,94.9,48.6,0.0,0.0,rainy
2023-05-20,SC,94.8,79.0,0.28,0.0,cloudy
2023-05-20,MP,105.4,56.0,0.0,0.0,sunny
2023-05-20,AR,73.6,10.5,0.1,0.0,snowy
2023-05-20,AZ,64.5,60.6,0.27,0.0,sunny
2023-05-20,TN,44.8,14.5,0.47,0.0,cloudy
2023-05-20,WA,83.9,40.2,0.0,0.0,snowy
2023-05-20,CT,83.4,29.8,0.42,0.0,rainy
2023-05-20,CA,58.8,29.8,0.41,0.0,snowy
2023-05-21,HI,95.2,34.3,0.0,0.0,sunny
2023-05-21,NY,42.9,28.0,0.06,0.0,partly_cloudy
2023-05-21,SC,67.2,31.8,0.0,0.0,partly_cloudy
2023-05-21,MP,52.6,48.2,0.0,0.0,partly_cloudy
2023-05-21,AR,57.6,30.3,0.41,0.0,partly_cloudy
2023-05-21,AZ,42.4,63.8,0.0,0.0,rainy
2023-05-21,TN,83.3,34.3,0.0,0.0,sunny
2023-05-21,WA,78.7,62.4,0.0,0.0,cloudy
2023-05-21,CT,79.0,32.6,0.27,0.0,sunny
2023-05-21,CA,78.0,49.2,0.0,0.0,partly_cloudy
2023-05-22,HI,72.1,28.0,0.59,0.0,rainy
2023-05-22,NY,112.9,34.1,0.0,0.0,rainy
2023-05-22,SC,43.2,30.9,0.3,0.0,partly_cloudy
2023-05-22,MP,79.1,47.7,0.05,0.0,cloudy
2023-05-22,AR,108.9,67.5,0.0,0.0,snowy
2023-05-22,AZ,63.5,55.3,0.5,0.0,sunny
2023-05-22,TN,62.1,35.0,0.17,0.0,cloudy
2023-05-22,WA,75.5,46.2,0.46,0.0,partly_cloudy
2023-05-22,CT,78.3,34.7,0.22,0.0,rainy
2023-05-22,CA,102.5,52.0,0.1,0.0,rainy
2023-05-23,HI,61.7,36.8,0.04,0.0,snowy
2023-05-23,NY,88.0,63.0,0.11,0.0,sunny
2023-05-23,SC,82.1,31.0,0.57,0.0,partly_cloudy
2023-05-23,MP,86.4,9.3,0.26,0.0,rainy
2023-05-23,AR,57.6,53.2,0.12,0.0,snowy
2023-05-23,AZ,82.4,36.7,0.03,0.0,snowy
2023-05-23,TN,66.3,72.9,0.1,0.0,sunny
2023-05-23,WA,71.1,11.5,0.01,0.0,partly_cloudy
2023-05-23,CT,84.6,13.3,0.0,0.0,sunny
2023-05-23,CA,42.5,79.2,0.5,0.0,rainy
2023-05-24,HI,70.8,77.1,0.0,0.0,sunny
2023-05-24,NY,40.2,69.7,0.0,0.0,partly_cloudy
2023-05-24,SC,83.4,29.0,0.0,0.0,partly_cloudy
2023-05-24,MP,75.3,26.2,0.0,0.0,sunny
2023-05-24,AR,79.8,45.8,0.0,0.0,snowy
2023-05-24,AZ,80.6,66.6,0.1,0.0,snowy
2023-05-24,TN,75.9,34.4,0.0,0.0,snowy
2023-05-24,WA,70.6,71.7,0.26,0.0,sunny
2023-05-24,CT,83.6,32.3,0.0,0.0,snowy
2023-05-24,CA,82.3,32.2,0.0,0.0,sunny
2023-05-25,HI,69.8,47.8,0.0,0.0,snowy
2023-05-25,NY,92.3,56.6,0.49,0.0,rainy
2023-05-25,SC,95.6,33.2,0.0,0.0,cloudy
2023-05-25,MP,97.4,63.3,0.29,0.0,snowy
2023-05-25,AR,88.5,52.9,0.0,0.0,snowy
2023-05-25,AZ,48.3,32.7,0.34,0.0,snowy
2023-05-25,TN,72.0,50.4,0.45,0.0,cloudy
2023-05-25,WA,85.4,51.6,0.19,0.0,cloudy
2023-05-25,CT,80.4,72.9,0.13,0.0,snowy
2023-05-25,CA,51.3,36.6,0.19,0.0,partly_cloudy
2023-05-26,HI,58.4,42.7,0.0,0.0,cloudy
2023-05-26,NY,50.9,104.0,0.0,0.0,rainy
2023-05-26,SC,64.7,56.7,0.0,0.0,rainy
2023-05-26,MP,50.0,53.3,0.31,0.0,sunny
2023-05-26,AR,19.0,57.3,0.19,0.0,sunny
2023-05-26,AZ,120.7,33.1,0.0,0.0,snowy
2023-05-26,TN,72.6,61.7,0.41,0.0,rainy
2023-05-26,WA,55.0,45.9,0.0,0.0,snowy
2023-05-26,CT,60.9,42.0,0.0,0.0,sunny
2023-05-26,CA,88.8,55.8,0.05,0.0,snowy
2023-05-27,HI,78.7,29.5,0.0,0.0,snowy
2023-05-27,NY,51.5,54.2,0.15,0.0,partly_cloudy
2023-05-27,SC,92.8,57.1,0.0,0.0,rainy
2023-05-27,MP,100.2,60.2,0.46,0.0,rainy
2023-05-27,AR,99.6,71.8,0.0,0.0,sunny
2023-05-27,AZ,50.6,82.2,0.1,0.0,sunny
2023-05-27,TN,85.5,63.2,0.0,0.0,partly_cloudy
2023-05-27,WA,89.9,62.9,0.44,0.0,cloudy
2023-05-27,CT,28.0,18.7,0.0,0.0,snowy
2023-05-27,CA,86.2,46.5,0.01,0.0,cloudy
2023-05-28,HI,43.5,66.0,0.0,0.0,sunny
2023-05-28,NY,59.6,46.9,0.0,0.0,snowy
2023-05-28,SC,70.4,43.9,0.0,0.0,sunny
2023-05-28,MP,110.2,25.7,0.0,0.0,cloudy
2023-05-28,AR,69.4,74.0,0.0,0.0,rainy
2023-05-28,AZ,94.6,47.3,0.21,0.0,rainy
2023-05-28,TN,67.4,66.7,0.0,0.0,rainy
2023-05-28,WA,57.2,25.8,0.32,0.0,sunny
2023-05-28,CT,76.3,46.3,0.0,0.0,partly_cloudy
2023-05-28,CA,57.8,79.8,0.0,0.0,rainy
2023-05-29,HI,71.4,67.6,0.16,0.0,partly_cloudy
2023-05-29,NY,67.2,19.8,0.0,0.0,partly_cloudy
2023-05-29,SC,33.1,56.1,0.0,0.0,rainy
2023-05-29,MP,34.0,64.6,0.07,0.0,snowy
2023-05-29,AR,79.1,16.8,0.13,0.0,cloudy
2023-05-29,AZ,47.9,72.1,0.38,0.0,rainy
2023-05-29,TN,64.2,43.0,0.26,0.0,sunny
2023-05-29,WA,66.2,45.1,0.18,0.0,cloudy
2023-05-29,CT,34.7,49.5,0.03,0.0,cloudy
2023-05-29,CA,58.3,17.4,0.0,0.0,cloudy
2023-05-30,HI,63.1,-6.4,0.0,0.0,sunny
2023-05-30,NY,75.0,20.3,0.0,0.0,sunny
2023-05-30,SC,49.8,46.1,0.0,0.0,partly_cloudy
2023-05-30,MP,99.4,36.9,0.47,0.0,rainy
2023-05-30,AR,102.7,34.6,0.09,0.0,partly_cloudy
2023-05-30,AZ,63.4,55.2,0.0,0.0,snowy
2023-05-30,TN,62.1,69.2,0.43,0.0,rainy
2023-05-30,WA,37.4,32.0,0.37,0.0,partly_cloudy
2023-05-30,CT,85.1,85.1,0.0,0.0,sunny
2023-05-30,CA,79.8,75.1,0.0,0.0,rainy
2023-05-31,HI,112.4,37.7,0.23,0.0,partly_cloudy
2023-05-31,NY,52.1,82.9,0.0,0.0,cloudy
2023-05-31,SC,72.2,43.1,0.0,0.0,rainy
2023-05-31,MP,60.3,20.1,0.0,0.0,snowy
2023-05-31,AR,69.4,35.7,0.0,0.0,partly_cloudy
2023-05-31,AZ,54.7,16.1,0.35,0.0,sunny
2023-05-31,TN,92.6,48.6,0.12,0.0,rainy
2023-05-31,WA,65.1,46.0,0.24,0.0,partly_cloudy
2023-05-31,CT,89.4,94.9,0.0,0.0,partly_cloudy
2023-05-31,CA,64.8,93.7,0.14,0.0,partly_cloudy
2023-06-01,HI,84.8,60.9,0.0,0.0,partly_cloudy
2023-06-01,NY,63.8,93.9,0.11,0.0,partly_cloudy
2023-06-01,SC,107.8,31.1,0.0,0.0,snowy
2023-06-01,MP,64.3,65.7,0.12,0.0,partly_cloudy
2023-06-01,AR,84.8,9.3,0.21,0.0,sunny
2023-06-01,AZ,1.8,37.4,0.0,0.0,rainy
2023-06-01,TN,94.8,43.1,0.4,0.0,sunny
2023-06-01,WA,41.1,43.2,0.37,0.0,snowy
2023-06-01,CT,46.0,19.2,0.15,0.0,partly_cloudy
2023-06-01,CA,45.4,12.2,0.66,0.0,rainy
2023-06-02,HI,74.4,60.2,0.13,0.0,sunny
2023-06-02,NY,45.6,47.8,0.02,0.0,sunny
2023-06-02,SC,37.4,29.5,0.4,0.0,rainy
2023-06-02,MP,89.3,67.3,0.33,0.0,rainy
2023-06-02,AR,83.1,32.0,0.0,0.0,snowy
2023-06-02,AZ,91.2,39.5,0.57,0.0,rainy
2023-06-02,TN,44.5,83.3,0.0,0.0,rainy
2023-06-02,WA,60.1,62.4,0.5,0.0,cloudy
2023-06-02,CT,46.1,42.7,0.16,0.0,rainy
2023-06-02,CA,31.0,19.7,0.0,0.0,sunny
2023-06-03,HI,66.3,48.7,0.37,0.0,snowy
2023-06-03,NY,67.7,50.7,0.39,0.0,rainy
2023-06-03,SC,118.2,54.4,0.0,0.0,sunny
2023-06-03,MP,69.6,35.7,0.0,0.0,cloudy
2023-06-03,AR,43.3,64.3,0.0,0.0,sunny
2023-06-03,AZ,75.1,75.7,0.21,0.0,sunny
2023-06-03,TN,51.8,30.3,0.16,0.0,partly_cloudy
2023-06-03,WA,42.7,47.8,0.0,0.0,snowy
2023-06-03,CT,66.8,37.5,0.39,0.0,rainy
2023-06-03,CA,44.9,54.5,0.0,0.0,sunny
2023-06-04,HI,90.1,45.2,0.0,0.0,partly_cloudy
2023-06-04,NY,47.0,73.8,0.0,0.0,snowy
2023-06-04,SC,86.5,36.5,0.37,0.0,snowy
2023-06-04,MP,82.2,55.4,0.19,0.0,sunny
2023-06-04,AR,73.0,49.8,0.2,0.0,rainy
2023-06-04,AZ,34.6,29.5,0.35,0.0,sunny
2023-06-04,TN,57.9,67.3,0.0,0.0,snowy
2023-06-04,WA,81.1,13.6,0.01,0.0,rainy
2023-06-04,CT,86.8,39.5,0.28,0.0,snowy
2023-06-04,CA,60.6,47.0,0.0,0.0,cloudy
2023-06-05,HI,89.9,81.3,0.0,0.0,rainy
2023-06-05,NY,76.7,47.0,0.15,0.0,rainy
2023-06-05,SC,70.3,37.0,0.16,0.0,partly_cloudy
2023-06-05,MP,76.4,17.2,0.0,0.0,sunny
2023-06-05,AR,99.6,80.0,0.64,0.0,rainy
2023-06-05,AZ,70.7,16.2,0.23,0.0,partly_cloudy
2023-06-05,TN,102.1,74.1,0.37,0.0,partly_cloudy
2023-06-05,WA,67.5,49.7,0.0,0.0,sunny
2023-06-05,CT,85.4,96.6,0.0,0.0,rainy
2023-06-05,CA,81.6,100.8,0.03,0.0,partly_cloudy
2023-06-06,HI,47.9,21.1,0.0,0.0,snowy
2023-06-06,NY,115.7,68.5,0.0,0.0,partly_cloudy
2023-06-06,SC,79.4,34.8,0.0,0.0,snowy
2023-06-06,MP,70.5,62.0,0.08,0.0,snowy
2023-06-06,AR,66.8,39.9,0.0,0.0,sunny
2023-06-06,AZ,65.3,44.8,0.27,0.0,cloudy
2023-06-06,TN,66.8,59.5,0.36,0.0,snowy
2023-06-06,WA,73.1,41.3,0.0,0.0,cloudy
2023-06-06,CT,68.8,20.9,0.14,0.0,sunny
2023-06-06,CA,81.5,43.3,0.55,0.0,rainy
2023-06-07,HI,94.7,40.3,0.34,0.0,cloudy
2023-06-07,NY,77.2,58.1,0.0,0.0,snowy
2023-06-07,SC,61.4,57.9,0.0,0.0,rainy
2023-06-07,MP,72.9,42.9,0.08,0.0,cloudy
2023-06-07,AR,53.0,70.1,0.0,0.0,cloudy
2023-06-07,AZ,62.8,46.8,0.3,0.0,partly_cloudy
2023-06-07,TN,101.2,57.5,0.35,0.0,sunny
2023-06-07,WA,87.0,29.7,0.0,0.0,snowy
2023-06-07,CT,58.8,61.8,0.12,0.0,sunny
2023-06-07,CA,44.7,34.9,0.09,0.0,cloudy
2023-06-08,HI,54.6,16.1,0.24,0.0,rainy
2023-06-08,NY,57.7,42.0,0.0,0.0,snowy
2023-06-08,SC,41.9,29.1,0.34,0.0,sunny
2023-06-08,MP,78.0,37.3,0.07,0.0,cloudy
2023-06-08,AR,79.2,24.6,0.54,0.0,partly_cloudy
2023-06-08,AZ,42.2,30.9,0.16,0.0,rainy
2023-06-08,TN,64.6,41.7,0.01,0.0,rainy
2023-06-08,WA,126.9,101.9,0.49,0.0,snowy
2023-06-08,CT,94.4,44.7,0.0,0.0,sunny
2023-06-08,CA,86.2,10.8,0.01,0.0,rainy
2023-06-09,HI,88.9,40.5,0.37,0.0,cloudy
2023-06-09,NY,76.2,62.7,0.0,0.0,snowy
2023-06-09,SC,66.3,54.0,0.11,0.0,partly_cloudy
2023-06-09,MP,64.7,20.6,0.5,0.0,cloudy
2023-06-09,AR,65.3,63.4,0.2,0.0,cloudy
2023-06-09,AZ,64.9,36.9,0.67,0.0,partly_cloudy
2023-06-09,TN,48.6,27.5,0.17,0.0,partly_cloudy
2023-06-09,WA,60.7,49.0,0.17,0.0,cloudy
2023-06-09,CT,56.5,74.1,0.0,0.0,rainy
2023-06-09,CA,78.8,59.6,0.16,0.0,partly_cloudy
2023-06-10,HI,96.8,55.2,0.47,0.0,sunny
2023-06-10,NY,81.2,67.4,0.21,0.0,sunny
2023-06-10,SC,94.3,40.3,0.47,0.0,sunny
2023-06-10,MP,78.9,34.9,0.02,0.0,cloudy
2023-06-10,AR,110.6,92.5,0.0,0.0,sunny
2023-06-10,AZ,74.0,31.8,0.0,0.0,cloudy
2023-06-10,TN,118.2,31.0,0.46,0.0,rainy
2023-06-10,WA,54.7,59.3,0.0,0.0,partly_cloudy
2023-06-10,CT,74.6,39.2,0.0,0.0,partly_cloudy
2023-06-10,CA,50.3,39.9,0.0,0.0,rainy
2023-06-11,HI,96.4,67.0,0.0,0.0,snowy
2023-06-11,NY,81.9,34.9,0.29,0.0,partly_cloudy
2023-06-11,SC,54.6,66.0,0.03,0.0,sunny
2023-06-11,MP,51.3,34.1,0.0,0.0,partly_cloudy
2023-06-11,AR,63.1,103.1,0.44,0.0,snowy
2023-06-11,AZ,69.1,64.1,0.0,0.0,sunny
2023-06-11,TN,68.6,42.2,0.37,0.0,cloudy
2023-06-11,WA,102.2,51.5,0.0,0.0,rainy
2023-06-11,CT,55.9,77.9,0.0,0.0,partly_cloudy
2023-06-11,CA,76.9,67.8,0.0,0.0,partly_cloudy
2023-06-12,HI,95.4,80.8,0.22,0.0,rainy
2023-06-12,NY,60.1,56.2,0.31,0.0,snowy
2023-06-12,SC,48.6,75.7,0.43,0.0,cloudy
2023-06-12,MP,93.1,40.0,0.0,0.0,sunny
2023-06-12,AR,67.8,24.9,0.41,0.0,partly_cloudy
2023-06-12,AZ,82.3,24.5,0.18,0.0,cloudy
2023-06-12,TN,61.2,70.4,0.0,0.0,snowy
2023-06-12,WA,54.4,59.9,0.0,0.0,partly_cloudy
2023-06-12,CT,69.4,40.5,0.03,0.0,snowy
2023-06-12,CA,97.5,78.5,0.02,0.0,cloudy
2023-06-13,HI,58.1,81.6,0.0,0.0,cloudy
2023-06-13,NY,58.9,47.1,0.0,0.0,cloudy
2023-06-13,SC,22.8,36.2,0.0,0.0,rainy
2023-06-13,MP,42.9,52.6,0.46,0.0,rainy
2023-06-13,AR,33.9,34.7,0.0,0.0,sunny
2023-06-13,AZ,42.2,-0.8,0.03,0.0,cloudy
2023-06-13,TN,86.9,41.4,0.0,0.0,rainy
2023-06-13,WA,69.1,44.0,0.41,0.0,snowy
2023-06-13,CT,68.1,43.3,0.11,0.0,cloudy
2023-06-13,CA,90.7,59.2,0.1,0.0,rainy
2023-06-14,HI,34.5,56.8,0.14,0.0,cloudy
2023-06-14,NY,80.6,56.1,0.0,0.0,snowy
2023-06-14,SC,75.0,81.3,0.01,0.0,cloudy
2023-06-14,MP,66.7,52.7,0.33,0.0,snowy
2023-06-14,AR,56.7,44.1,0.0,0.0,snowy
2023-06-14,AZ,43.1,47.2,0.0,0.0,snowy
2023-06-14,TN,101.9,71.9,0.28,0.0,partly_cloudy
2023-06-14,WA,62.1,24.8,0.24,0.0,snowy
2023-06-14,CT,64.5,36.0,0.15,0.0,snowy
2023-06-14,CA,5.1,108.0,0.0,0.0,partly_cloudy
2023-06-15,HI,58.0,52.5,0.0,0.0,sunny
2023-06-15,NY,93.1,66.0,0.37,0.0,partly_cloudy
2023-06-15,SC,68.4,75.4,0.0,0.0,rainy
2023-06-15,MP,101.6,56.1,0.53,0.0,snowy
2023-06-15,AR,64.8,77.7,0.0,0.0,snowy
2023-06-15,AZ,79.4,59.2,0.0,0.0,snowy
2023-06-15,TN,66.3,51.3,0.08,0.0,cloudy
2023-06-15,WA,64.4,75.1,0.59,0.0,cloudy
2023-06-15,CT,60.3,66.1,0.01,0.0,partly_cloudy
2023-06-15,CA,66.0,53.1,0.25,0.0,cloudy
2023-06-16,HI,72.6,24.3,0.0,0.0,cloudy
2023-06-16,NY,81.6,36.6,0.12,0.0,cloudy
2023-06-16,SC,57.4,35.5,0.11,0.0,rainy
2023-06-16,MP,60.2,53.1,0.0,0.0,partly_cloudy
2023-06-16,AR,42.2,48.6,0.24,0.0,snowy
2023-06-16,AZ,89.0,39.1,0.22,0.0,cloudy
2023-06-16,TN,83.4,96.6,0.17,0.0,sunny
2023-06-16,WA,68.5,64.7,0.47,0.0,rainy
2023-06-16,CT,111.4,36.3,0.0,0.0,snowy
2023-06-16,CA,61.6,61.2,0.65,0.0,rainy
2023-06-17,HI,55.3,78.5,0.08,0.0,cloudy
2023-06-17,NY,87.4,65.9,0.03,0.0,rainy
2023-06-17,SC,71.5,44.4,0.0,0.0,rainy
2023-06-17,MP,74.8,40.3,0.33,0.0,partly_cloudy
2023-06-17,AR,62.5,36.8,0.0,0.0,sunny
2023-06-17,AZ,90.5,40.7,0.23,0.0,rainy
2023-06-17,TN,65.7,61.9,0.25,0.0,rainy
2023-06-17,WA,77.6,41.3,0.31,0.0,sunny
2023-06-17,CT,94.4,64.2,0.31,0.0,partly_cloudy
2023-06-17,CA,72.9,60.1,0.0,0.0,rainy
2023-06-18,HI,43.6,65.3,0.0,0.0,partly_cloudy
2023-06-18,NY,88.5,34.8,0.0,0.0,sunny
2023-06-18,SC,75.5,23.9,0.0,0.0,sunny
2023-06-18,MP,56.5,76.5,0.08,0.0,partly_cloudy
2023-06-18,AR,83.0,55.0,0.0,0.0,snowy
2023-06-18,AZ,55.4,35.9,0.21,0.0,rainy
2023-06-18,TN,64.3,54.7,0.18,0.0,sunny
2023-06-18,WA,39.1,32.2,0.0,0.0,cloudy
2023-06-18,CT,62.2,79.3,0.03,0.0,rainy
2023-06-18,CA,34.0,56.3,0.16,0.0,rainy
2023-06-19,HI,79.8,59.0,0.0,0.0,partly_cloudy
2023-06-19,NY,91.3,25.4,0.0,0.0,sunny
2023-06-19,SC,72.1,51.4,0.05,0.0,rainy
2023-06-19,MP,61.9,37.9,0.0,0.0,sunny
2023-06-19,AR,79.4,46.2,0.0,0.0,rainy
2023-06-19,AZ,81.8,41.7,0.11,0.0,sunny
2023-06-19,TN,60.2,42.0,0.0,0.0,sunny
2023-06-19,WA,78.2,70.4,0.58,0.0,snowy
2023-06-19,CT,95.2,44.4,0.0,0.0,snowy
2023-06-19,CA,62.7,34.9,0.49,0.0,cloudy
2023-06-20,HI,46.5,22.8,0.07,0.0,rainy
2023-06-20,NY,96.3,73.5,0.15,0.0,cloudy
2023-06-20,SC,112.3,46.2,0.75,0.0,partly_cloudy
2023-06-20,MP,63.8,68.4,0.32,0.0,rainy
2023-06-20,AR,56.7,56.8,0.0,0.0,sunny
2023-06-20,AZ,78.3,48.6,0.0,0.0,cloudy
2023-06-20,TN,40.7,57.3,0.14,0.0,sunny
2023-06-20,WA,88.0,53.2,0.25,0.0,rainy
2023-06-20,CT,99.3,46.4,0.5,0.0,cloudy
2023-06-20,CA,74.6,42.9,0.0,0.0,partly_cloudy
2023-06-21,HI,86.3,95.3,0.0,0.0,snowy
2023-06-21,NY,71.0,10.0,0.47,0.0,sunny
2023-06-21,SC,77.6,67.5,0.0,0.0,snowy
2023-06-21,MP,33.8,52.4,0.0,0.0,rainy
2023-06-21,AR,99.1,46.7,0.0,0.0,sunny
2023-06-21,AZ,54.2,13.1,0.14,0.0,snowy
2023-06-21,TN,61.0,52.4,0.0,0.0,sunny
2023-06-21,WA,49.9,53.7,0.46,0.0,rainy
2023-06-21,CT,57.5,58.0,0.0,0.0,cloudy
2023-06-21,CA,86.3,76.0,0.39,0.0,snowy
2023-06-22,HI,50.1,41.4,0.31,0.0,cloudy
2023-06-22,NY,96.2,49.5,0.11,0.0,sunny
2023-06-22,SC,135.8,74.4,0.39,0.0,rainy
2023-06-22,MP,64.8,19.7,0.64,0.0,snowy
2023-06-22,AR,45.3,44.9,0.17,0.0,rainy
2023-06-22,AZ,103.0,74.8,0.0,0.0,rainy
2023-06-22,TN,68.9,42.2,0.17,0.0,partly_cloudy
2023-06-22,WA,86.1,75.6,0.33,0.0,sunny
2023-06-22,CT,47.7,64.5,0.49,0.0,snowy
2023-06-22,CA,84.8,62.6,0.0,0.0,rainy
2023-06-23,HI,54.8,56.2,0.01,0.0,sunny
2023-06-23,NY,74.8,35.1,0.0,0.0,partly_cloudy
2023-06-23,SC,98.5,-3.2,0.0,0.0,cloudy
2023-06-23,MP,55.9,55.1,0.55,0.0,rainy
2023-06-23,AR,85.2,57.0,0.0,0.0,rainy
2023-06-23,AZ,97.3,72.5,0.43,0.0,cloudy
2023-06-23,TN,57.8,25.0,0.79,0.0,partly_cloudy
2023-06-23,WA,81.4,74.5,0.18,0.0,rainy
2023-06-23,CT,54.0,-7.7,0.0,0.0,snowy
2023-06-23,CA,92.5,58.5,0.0,0.0,rainy
2023-06-24,HI,64.5,64.9,0.0,0.0,rainy
2023-06-24,NY,109.7,45.7,0.0,0.0,partly_cloudy
2023-06-24,SC,49.1,60.2,0.0,0.0,snowy
2023-06-24,MP,74.1,21.9,0.18,0.0,partly_cloudy
2023-06-24,AR,82.4,27.7,0.29,0.0,sunny
2023-06-24,AZ,49.1,33.2,0.0,0.0,rainy
2023-06-24,TN,73.7,63.8,0.0,0.0,snowy
2023-06-24,WA,121.3,82.2,0.0,0.0,rainy
2023-06-24,CT,73.2,39.4,0.0,0.0,sunny
2023-06-24,CA,44.4,51.9,0.03,0.0,snowy
2023-06-25,HI,70.5,48.4,0.39,0.0,snowy
2023-06-25,NY,61.7,42.6,0.26,0.0,cloudy
2023-06-25,SC,40.3,36.1,0.23,0.0,partly_cloudy
2023-06-25,MP,69.5,75.4,0.17,0.0,cloudy
2023-06-25,AR,42.8,59.2,0.39,0.0,snowy
2023-06-25,AZ,94.2,65.7,0.41,0.0,cloudy
2023-06-25,TN,80.1,80.9,0.0,0.0,partly_cloudy
2023-06-25,WA,51.5,29.2,0.0,0.0,partly_cloudy
2023-06-25,CT,58.4,57.0,0.06,0.0,snowy
2023-06-25,CA,67.1,39.0,0.17,0.0,snowy
2023-06-26,HI,68.9,48.9,0.0,0.0,sunny
2023-06-26,NY,78.9,79.2,0.0,0.0,rainy
2023-06-26,SC,46.2,82.7,0.1,0.0,snowy
2023-06-26,MP,55.7,12.0,0.15,0.0,rainy
2023-06-26,AR,86.0,26.7,0.47,0.0,rainy
2023-06-26,AZ,97.4,66.1,0.0,0.0,partly_cloudy
2023-06-26,TN,63.5,63.8,0.0,0.0,partly_cloudy
2023-06-26,WA,57.0,49.9,0.0,0.0,partly_cloudy
2023-06-26,CT,73.5,90.7,0.0,0.0,cloudy
2023-06-26,CA,70.0,53.2,0.06,0.0,cloudy
2023-06-27,HI,69.9,42.4,0.0,0.0,snowy
2023-06-27,NY,72.4,28.3,0.0,0.0,rainy
2023-06-27,SC,74.5,53.5,0.32,0.0,snowy
2023-06-27,MP,98.3,44.5,0.01,0.0,cloudy
2023-06-27,AR,60.5,32.4,0.0,0.0,cloudy
2023-06-27,AZ,82.2,48.7,0.03,0.0,cloudy
2023-06-27,TN,101.0,70.3,0.0,0.0,sunny
2023-06-27,WA,53.7,17.6,0.11,0.0,cloudy
2023-06-27,CT,54.1,25.7,0.46,0.0,sunny
2023-06-27,CA,67.2,55.3,0.0,0.0,sunny
2023-06-28,HI,43.9,48.6,0.01,0.0,rainy
2023-06-28,NY,74.3,41.5,0.0,0.0,rainy
2023-06-28,SC,40.4,59.4,0.72,0.0,sunny
2023-06-28,MP,91.2,14.4,0.0,0.0,cloudy
2023-06-28,AR,58.9,21.2,0.04,0.0,partly_cloudy
2023-06-28,AZ,66.6,37.0,0.38,0.0,cloudy
2023-06-28,TN,57.2,57.4,0.0,0.0,partly_cloudy
2023-06-28,WA,40.0,55.5,0.0,0.0,cloudy
2023-06-28,CT,49.7,72.1,0.28,0.0,sunny
2023-06-28,CA,81.1,50.8,0.0,0.0,partly_cloudy
2023-06-29,HI,91.2,62.6,0.0,0.0,sunny
